,Country,Year,Sex,Age,Suicides_no,Population,Suicides/100k_pop,Country-year,Hdi_for_year,Gdp_for_year($),Gdp_per_capita($),Generation,num_gen_column
1787,Austria,1985,male,55-74 years,355,584253,60.76,Austria1985,0.764,"69,386,774,475",9759,G.I. Generation,1
1788,Austria,1985,male,35-54 years,515,940526,54.76,Austria1985,0.764,"69,386,774,475",9759,Silent,1
1789,Austria,1985,male,25-34 years,232,548783,42.28,Austria1985,0.764,"69,386,774,475",9759,Boomers,1
1790,Austria,1985,female,75+ years,110,339223,32.43,Austria1985,0.764,"69,386,774,475",9759,G.I. Generation,0
1791,Austria,1985,male,15-24 years,207,653728,31.66,Austria1985,0.764,"69,386,774,475",9759,Generation X,1
1792,Austria,1985,female,55-74 years,220,842978,26.1,Austria1985,0.764,"69,386,774,475",9759,G.I. Generation,0
1793,Austria,1985,female,35-54 years,186,936799,19.85,Austria1985,0.764,"69,386,774,475",9759,Silent,0
1794,Austria,1985,female,25-34 years,56,544765,10.28,Austria1985,0.764,"69,386,774,475",9759,Boomers,0
1795,Austria,1985,female,15-24 years,50,633592,7.89,Austria1985,0.764,"69,386,774,475",9759,Generation X,0
1796,Austria,1985,male,5-14 years,6,475074,1.26,Austria1985,0.764,"69,386,774,475",9759,Generation X,1
1797,Austria,1985,female,5-14 years,2,453859,0.44,Austria1985,0.764,"69,386,774,475",9759,Generation X,0
1798,Austria,1986,male,75+ years,173,158694,109.01,Austria1986,,"99,036,165,210",13911,G.I. Generation,1
1799,Austria,1986,male,55-74 years,355,588309,60.34,Austria1986,,"99,036,165,210",13911,G.I. Generation,1
1800,Austria,1986,male,35-54 years,507,944245,53.69,Austria1986,,"99,036,165,210",13911,Silent,1
1801,Austria,1986,male,25-34 years,272,564104,48.22,Austria1986,,"99,036,165,210",13911,Boomers,1
1802,Austria,1986,female,75+ years,110,345431,31.84,Austria1986,,"99,036,165,210",13911,G.I. Generation,0
1803,Austria,1986,male,15-24 years,199,645787,30.82,Austria1986,,"99,036,165,210",13911,Generation X,1
1804,Austria,1986,female,55-74 years,195,835145,23.35,Austria1986,,"99,036,165,210",13911,G.I. Generation,0
1805,Austria,1986,female,35-54 years,182,941348,19.33,Austria1986,,"99,036,165,210",13911,Silent,0
1806,Austria,1986,female,25-34 years,80,558561,14.32,Austria1986,,"99,036,165,210",13911,Boomers,0
1807,Austria,1986,female,15-24 years,60,625356,9.59,Austria1986,,"99,036,165,210",13911,Generation X,0
1808,Austria,1986,male,5-14 years,5,466847,1.07,Austria1986,,"99,036,165,210",13911,Generation X,1
1809,Austria,1986,female,5-14 years,1,445322,0.22,Austria1986,,"99,036,165,210",13911,Generation X,0
1810,Austria,1987,male,75+ years,208,161591,128.72,Austria1987,,"124,168,442,860",17415,G.I. Generation,1
1811,Austria,1987,male,55-74 years,332,591322,56.15,Austria1987,,"124,168,442,860",17415,G.I. Generation,1
1812,Austria,1987,male,35-54 years,471,949485,49.61,Austria1987,,"124,168,442,860",17415,Silent,1
1813,Austria,1987,male,25-34 years,247,581153,42.5,Austria1987,,"124,168,442,860",17415,Boomers,1
1814,Austria,1987,female,75+ years,126,352121,35.78,Austria1987,,"124,168,442,860",17415,G.I. Generation,0
1815,Austria,1987,male,15-24 years,185,632704,29.24,Austria1987,,"124,168,442,860",17415,Generation X,1
1816,Austria,1987,female,55-74 years,230,826662,27.82,Austria1987,,"124,168,442,860",17415,G.I. Generation,0
1817,Austria,1987,female,35-54 years,155,947458,16.36,Austria1987,,"124,168,442,860",17415,Silent,0
1818,Austria,1987,female,25-34 years,62,573764,10.81,Austria1987,,"124,168,442,860",17415,Boomers,0
1819,Austria,1987,female,15-24 years,49,611922,8.01,Austria1987,,"124,168,442,860",17415,Generation X,0
1820,Austria,1987,female,5-14 years,2,440140,0.45,Austria1987,,"124,168,442,860",17415,Generation X,0
1821,Austria,1987,male,5-14 years,2,461684,0.43,Austria1987,,"124,168,442,860",17415,Generation X,1
1822,Austria,1988,male,75+ years,183,164555,111.21,Austria1988,,"133,339,397,080",18663,G.I. Generation,1
1823,Austria,1988,male,55-74 years,309,593425,52.07,Austria1988,,"133,339,397,080",18663,G.I. Generation,1
1824,Austria,1988,male,35-54 years,431,957006,45.04,Austria1988,,"133,339,397,080",18663,Silent,1
1825,Austria,1988,male,25-34 years,229,599279,38.21,Austria1988,,"133,339,397,080",18663,Boomers,1
1826,Austria,1988,female,75+ years,108,359018,30.08,Austria1988,,"133,339,397,080",18663,G.I. Generation,0
1827,Austria,1988,male,15-24 years,168,616255,27.26,Austria1988,,"133,339,397,080",18663,Generation X,1
1828,Austria,1988,female,55-74 years,186,817219,22.76,Austria1988,,"133,339,397,080",18663,G.I. Generation,0
1829,Austria,1988,female,35-54 years,144,955925,15.06,Austria1988,,"133,339,397,080",18663,Silent,0
1830,Austria,1988,female,25-34 years,61,589460,10.35,Austria1988,,"133,339,397,080",18663,Boomers,0
1831,Austria,1988,female,15-24 years,28,595218,4.7,Austria1988,,"133,339,397,080",18663,Generation X,0
1832,Austria,1988,female,5-14 years,2,437734,0.46,Austria1988,,"133,339,397,080",18663,Generation X,0
1833,Austria,1988,male,5-14 years,2,459316,0.44,Austria1988,,"133,339,397,080",18663,Generation X,1
1834,Austria,1989,male,75+ years,166,166370,99.78,Austria1989,,"133,105,805,928",18544,G.I. Generation,1
1835,Austria,1989,male,55-74 years,358,594776,60.19,Austria1989,,"133,105,805,928",18544,G.I. Generation,1
1836,Austria,1989,male,35-54 years,402,968546,41.51,Austria1989,,"133,105,805,928",18544,Silent,1
1837,Austria,1989,female,75+ years,134,364652,36.75,Austria1989,,"133,105,805,928",18544,G.I. Generation,0
1838,Austria,1989,male,25-34 years,218,621738,35.06,Austria1989,,"133,105,805,928",18544,Boomers,1
1839,Austria,1989,male,15-24 years,163,601397,27.1,Austria1989,,"133,105,805,928",18544,Generation X,1
1840,Austria,1989,female,55-74 years,182,807459,22.54,Austria1989,,"133,105,805,928",18544,G.I. Generation,0
1841,Austria,1989,female,35-54 years,156,967898,16.12,Austria1989,,"133,105,805,928",18544,Silent,0
1842,Austria,1989,female,25-34 years,65,607791,10.69,Austria1989,,"133,105,805,928",18544,Boomers,0
1843,Austria,1989,female,15-24 years,48,580616,8.27,Austria1989,,"133,105,805,928",18544,Generation X,0
1844,Austria,1989,male,5-14 years,6,459307,1.31,Austria1989,,"133,105,805,928",18544,Generation X,1
1845,Austria,1989,female,5-14 years,0,437116,0.0,Austria1989,,"133,105,805,928",18544,Generation X,0
1846,Austria,1990,male,75+ years,186,165206,112.59,Austria1990,0.794,"166,463,386,663",23020,G.I. Generation,1
1847,Austria,1990,male,55-74 years,320,598225,53.49,Austria1990,0.794,"166,463,386,663",23020,G.I. Generation,1
1848,Austria,1990,male,35-54 years,418,985787,42.4,Austria1990,0.794,"166,463,386,663",23020,Silent,1
1849,Austria,1990,female,75+ years,132,365227,36.14,Austria1990,0.794,"166,463,386,663",23020,G.I. Generation,0
1850,Austria,1990,male,25-34 years,209,646830,32.31,Austria1990,0.794,"166,463,386,663",23020,Boomers,1
1851,Austria,1990,male,15-24 years,150,589106,25.46,Austria1990,0.794,"166,463,386,663",23020,Generation X,1
1852,Austria,1990,female,55-74 years,173,802079,21.57,Austria1990,0.794,"166,463,386,663",23020,G.I. Generation,0
1853,Austria,1990,female,35-54 years,150,984274,15.24,Austria1990,0.794,"166,463,386,663",23020,Silent,0
1854,Austria,1990,female,25-34 years,53,626994,8.45,Austria1990,0.794,"166,463,386,663",23020,Boomers,0
1855,Austria,1990,female,15-24 years,31,568627,5.45,Austria1990,0.794,"166,463,386,663",23020,Generation X,0
1856,Austria,1990,female,5-14 years,2,437872,0.46,Austria1990,0.794,"166,463,386,663",23020,Generation X,0
1857,Austria,1990,male,5-14 years,1,461126,0.22,Austria1990,0.794,"166,463,386,663",23020,Generation X,1
1858,Austria,1991,male,75+ years,209,160210,130.45,Austria1991,,"173,794,177,725",23808,G.I. Generation,1
1859,Austria,1991,male,55-74 years,336,605807,55.46,Austria1991,,"173,794,177,725",23808,Silent,1
1860,Austria,1991,male,35-54 years,402,1008702,39.85,Austria1991,,"173,794,177,725",23808,Boomers,1
1861,Austria,1991,male,25-34 years,197,670763,29.37,Austria1991,,"173,794,177,725",23808,Boomers,1
1862,Austria,1991,female,75+ years,98,358612,27.33,Austria1991,,"173,794,177,725",23808,G.I. Generation,0
1863,Austria,1991,male,15-24 years,153,576378,26.55,Austria1991,,"173,794,177,725",23808,Generation X,1
1864,Austria,1991,female,55-74 years,144,804082,17.91,Austria1991,,"173,794,177,725",23808,Silent,0
1865,Austria,1991,female,35-54 years,145,1006052,14.41,Austria1991,,"173,794,177,725",23808,Boomers,0
1866,Austria,1991,female,25-34 years,49,644696,7.6,Austria1991,,"173,794,177,725",23808,Boomers,0
1867,Austria,1991,female,15-24 years,34,556831,6.11,Austria1991,,"173,794,177,725",23808,Generation X,0
1868,Austria,1991,male,5-14 years,2,465821,0.43,Austria1991,,"173,794,177,725",23808,Millenials,1
1869,Austria,1991,female,5-14 years,0,441774,0.0,Austria1991,,"173,794,177,725",23808,Millenials,0
1870,Austria,1992,male,75+ years,179,153805,116.38,Austria1992,,"195,078,126,346",26450,G.I. Generation,1
1871,Austria,1992,male,55-74 years,347,615819,56.35,Austria1992,,"195,078,126,346",26450,Silent,1
1872,Austria,1992,male,35-54 years,405,1034871,39.14,Austria1992,,"195,078,126,346",26450,Boomers,1
1873,Austria,1992,male,25-34 years,204,691098,29.52,Austria1992,,"195,078,126,346",26450,Boomers,1
1874,Austria,1992,female,75+ years,98,348912,28.09,Austria1992,,"195,078,126,346",26450,G.I. Generation,0
1875,Austria,1992,male,15-24 years,142,562276,25.25,Austria1992,,"195,078,126,346",26450,Generation X,1
1876,Austria,1992,female,55-74 years,132,809987,16.3,Austria1992,,"195,078,126,346",26450,Silent,0
1877,Austria,1992,female,35-54 years,163,1031440,15.8,Austria1992,,"195,078,126,346",26450,Boomers,0
1878,Austria,1992,female,25-34 years,50,660870,7.57,Austria1992,,"195,078,126,346",26450,Boomers,0
1879,Austria,1992,female,15-24 years,33,544520,6.06,Austria1992,,"195,078,126,346",26450,Generation X,0
1880,Austria,1992,male,5-14 years,5,472966,1.06,Austria1992,,"195,078,126,346",26450,Millenials,1
1881,Austria,1992,female,5-14 years,1,448804,0.22,Austria1992,,"195,078,126,346",26450,Millenials,0
1882,Austria,1993,male,75+ years,200,147907,135.22,Austria1993,,"190,379,720,927",25611,G.I. Generation,1
1883,Austria,1993,male,55-74 years,314,627612,50.03,Austria1993,,"190,379,720,927",25611,Silent,1
1884,Austria,1993,male,35-54 years,377,1059028,35.6,Austria1993,,"190,379,720,927",25611,Boomers,1
1885,Austria,1993,male,25-34 years,228,706145,32.29,Austria1993,,"190,379,720,927",25611,Boomers,1
1886,Austria,1993,female,75+ years,88,339249,25.94,Austria1993,,"190,379,720,927",25611,G.I. Generation,0
1887,Austria,1993,male,15-24 years,119,544899,21.84,Austria1993,,"190,379,720,927",25611,Generation X,1
1888,Austria,1993,female,55-74 years,139,817689,17.0,Austria1993,,"190,379,720,927",25611,Silent,0
1889,Austria,1993,female,35-54 years,140,1054036,13.28,Austria1993,,"190,379,720,927",25611,Boomers,0
1890,Austria,1993,female,25-34 years,54,673654,8.02,Austria1993,,"190,379,720,927",25611,Boomers,0
1891,Austria,1993,female,15-24 years,35,529287,6.61,Austria1993,,"190,379,720,927",25611,Generation X,0
1892,Austria,1993,male,5-14 years,6,479134,1.25,Austria1993,,"190,379,720,927",25611,Millenials,1
1893,Austria,1993,female,5-14 years,4,454929,0.88,Austria1993,,"190,379,720,927",25611,Millenials,0
1894,Austria,1994,male,75+ years,174,145328,119.73,Austria1994,,"203,535,242,742",27274,G.I. Generation,1
1895,Austria,1994,male,55-74 years,331,646545,51.2,Austria1994,,"203,535,242,742",27274,Silent,1
1896,Austria,1994,male,35-54 years,432,1071436,40.32,Austria1994,,"203,535,242,742",27274,Boomers,1
1897,Austria,1994,male,25-34 years,207,711945,29.08,Austria1994,,"203,535,242,742",27274,Boomers,1
1898,Austria,1994,female,75+ years,93,335528,27.72,Austria1994,,"203,535,242,742",27274,G.I. Generation,0
1899,Austria,1994,male,15-24 years,136,525346,25.89,Austria1994,,"203,535,242,742",27274,Generation X,1
1900,Austria,1994,female,55-74 years,149,830130,17.95,Austria1994,,"203,535,242,742",27274,Silent,0
1901,Austria,1994,female,35-54 years,151,1064408,14.19,Austria1994,,"203,535,242,742",27274,Boomers,0
1902,Austria,1994,female,25-34 years,58,679708,8.53,Austria1994,,"203,535,242,742",27274,Boomers,0
1903,Austria,1994,female,15-24 years,34,510791,6.66,Austria1994,,"203,535,242,742",27274,Generation X,0
1904,Austria,1994,female,5-14 years,6,458807,1.31,Austria1994,,"203,535,242,742",27274,Millenials,0
1905,Austria,1994,male,5-14 years,5,482580,1.04,Austria1994,,"203,535,242,742",27274,Millenials,1
1906,Austria,1995,male,75+ years,184,147262,124.95,Austria1995,0.815,"241,038,283,063",32237,G.I. Generation,1
1907,Austria,1995,male,55-74 years,333,670553,49.66,Austria1995,0.815,"241,038,283,063",32237,Silent,1
1908,Austria,1995,male,35-54 years,437,1074328,40.68,Austria1995,0.815,"241,038,283,063",32237,Boomers,1
1909,Austria,1995,male,25-34 years,237,707468,33.5,Austria1995,0.815,"241,038,283,063",32237,Generation X,1
1910,Austria,1995,female,75+ years,100,341098,29.32,Austria1995,0.815,"241,038,283,063",32237,G.I. Generation,0
1911,Austria,1995,male,15-24 years,134,509262,26.31,Austria1995,0.815,"241,038,283,063",32237,Generation X,1
1912,Austria,1995,female,55-74 years,141,843210,16.72,Austria1995,0.815,"241,038,283,063",32237,Silent,0
1913,Austria,1995,female,35-54 years,136,1065630,12.76,Austria1995,0.815,"241,038,283,063",32237,Boomers,0
1914,Austria,1995,female,25-34 years,59,678262,8.7,Austria1995,0.815,"241,038,283,063",32237,Generation X,0
1915,Austria,1995,female,15-24 years,19,495368,3.84,Austria1995,0.815,"241,038,283,063",32237,Generation X,0
1916,Austria,1995,male,5-14 years,8,483644,1.65,Austria1995,0.815,"241,038,283,063",32237,Millenials,1
1917,Austria,1995,female,5-14 years,0,460945,0.0,Austria1995,0.815,"241,038,283,063",32237,Millenials,0
1918,Austria,1996,male,75+ years,188,151691,123.94,Austria1996,,"237,250,948,791",31660,G.I. Generation,1
1919,Austria,1996,male,55-74 years,381,690803,55.15,Austria1996,,"237,250,948,791",31660,Silent,1
1920,Austria,1996,male,35-54 years,452,1080848,41.82,Austria1996,,"237,250,948,791",31660,Boomers,1
1921,Austria,1996,female,75+ years,112,351514,31.86,Austria1996,,"237,250,948,791",31660,G.I. Generation,0
1922,Austria,1996,male,25-34 years,203,696869,29.13,Austria1996,,"237,250,948,791",31660,Generation X,1
1923,Austria,1996,male,15-24 years,108,498112,21.68,Austria1996,,"237,250,948,791",31660,Generation X,1
1924,Austria,1996,female,55-74 years,126,850049,14.82,Austria1996,,"237,250,948,791",31660,Silent,0
1925,Austria,1996,female,35-54 years,140,1070879,13.07,Austria1996,,"237,250,948,791",31660,Boomers,0
1926,Austria,1996,female,25-34 years,53,672341,7.88,Austria1996,,"237,250,948,791",31660,Generation X,0
1927,Austria,1996,female,15-24 years,12,485090,2.47,Austria1996,,"237,250,948,791",31660,Generation X,0
1928,Austria,1996,male,5-14 years,4,483799,0.83,Austria1996,,"237,250,948,791",31660,Millenials,1
1929,Austria,1996,female,5-14 years,0,461711,0.0,Austria1996,,"237,250,948,791",31660,Millenials,0
1930,Austria,1997,male,75+ years,159,156997,101.28,Austria1997,,"212,790,348,405",28325,G.I. Generation,1
1931,Austria,1997,male,55-74 years,313,704226,44.45,Austria1997,,"212,790,348,405",28325,Silent,1
1932,Austria,1997,male,35-54 years,379,1095317,34.6,Austria1997,,"212,790,348,405",28325,Boomers,1
1933,Austria,1997,male,25-34 years,201,682210,29.46,Austria1997,,"212,790,348,405",28325,Generation X,1
1934,Austria,1997,male,15-24 years,121,490385,24.67,Austria1997,,"212,790,348,405",28325,Generation X,1
1935,Austria,1997,female,75+ years,83,363002,22.86,Austria1997,,"212,790,348,405",28325,G.I. Generation,0
1936,Austria,1997,female,55-74 years,131,850056,15.41,Austria1997,,"212,790,348,405",28325,Silent,0
1937,Austria,1997,female,35-54 years,131,1084510,12.08,Austria1997,,"212,790,348,405",28325,Boomers,0
1938,Austria,1997,female,25-34 years,48,663325,7.24,Austria1997,,"212,790,348,405",28325,Generation X,0
1939,Austria,1997,female,15-24 years,23,477550,4.82,Austria1997,,"212,790,348,405",28325,Generation X,0
1940,Austria,1997,male,5-14 years,2,483890,0.41,Austria1997,,"212,790,348,405",28325,Millenials,1
1941,Austria,1997,female,5-14 years,1,461121,0.22,Austria1997,,"212,790,348,405",28325,Millenials,0
1942,Austria,1998,male,75+ years,165,162132,101.77,Austria1998,,"218,259,904,402",28972,G.I. Generation,1
1943,Austria,1998,male,55-74 years,334,714245,46.76,Austria1998,,"218,259,904,402",28972,Silent,1
1944,Austria,1998,male,35-54 years,407,1114719,36.51,Austria1998,,"218,259,904,402",28972,Boomers,1
1945,Austria,1998,male,25-34 years,166,663510,25.02,Austria1998,,"218,259,904,402",28972,Generation X,1
1946,Austria,1998,female,75+ years,79,374674,21.08,Austria1998,,"218,259,904,402",28972,G.I. Generation,0
1947,Austria,1998,male,15-24 years,99,486438,20.35,Austria1998,,"218,259,904,402",28972,Generation X,1
1948,Austria,1998,female,55-74 years,116,846818,13.7,Austria1998,,"218,259,904,402",28972,Silent,0
1949,Austria,1998,female,35-54 years,116,1103422,10.51,Austria1998,,"218,259,904,402",28972,Boomers,0
1950,Austria,1998,female,25-34 years,45,649694,6.93,Austria1998,,"218,259,904,402",28972,Generation X,0
1951,Austria,1998,female,15-24 years,24,472685,5.08,Austria1998,,"218,259,904,402",28972,Generation X,0
1952,Austria,1998,male,5-14 years,6,484321,1.24,Austria1998,,"218,259,904,402",28972,Millenials,1
1953,Austria,1998,female,5-14 years,2,460861,0.43,Austria1998,,"218,259,904,402",28972,Millenials,0
1954,Austria,1999,male,75+ years,149,167112,89.16,Austria1999,,"217,185,787,343",28722,G.I. Generation,1
1955,Austria,1999,male,55-74 years,329,725044,45.38,Austria1999,,"217,185,787,343",28722,Silent,1
1956,Austria,1999,male,35-54 years,386,1135873,33.98,Austria1999,,"217,185,787,343",28722,Boomers,1
1957,Austria,1999,female,75+ years,108,385369,28.03,Austria1999,,"217,185,787,343",28722,G.I. Generation,0
1958,Austria,1999,male,25-34 years,161,643115,25.03,Austria1999,,"217,185,787,343",28722,Generation X,1
1959,Austria,1999,male,15-24 years,99,485374,20.4,Austria1999,,"217,185,787,343",28722,Generation X,1
1960,Austria,1999,female,55-74 years,122,845401,14.43,Austria1999,,"217,185,787,343",28722,Silent,0
1961,Austria,1999,female,35-54 years,136,1123652,12.1,Austria1999,,"217,185,787,343",28722,Boomers,0
1962,Austria,1999,female,25-34 years,37,633829,5.84,Austria1999,,"217,185,787,343",28722,Generation X,0
1963,Austria,1999,female,15-24 years,25,470179,5.32,Austria1999,,"217,185,787,343",28722,Generation X,0
1964,Austria,1999,male,5-14 years,2,485188,0.41,Austria1999,,"217,185,787,343",28722,Millenials,1
1965,Austria,1999,female,5-14 years,1,461473,0.22,Austria1999,,"217,185,787,343",28722,Millenials,0
1966,Austria,2000,male,75+ years,172,172839,99.51,Austria2000,0.836,"196,799,778,883",25922,G.I. Generation,1
1967,Austria,2000,male,55-74 years,342,730447,46.82,Austria2000,0.836,"196,799,778,883",25922,Silent,1
1968,Austria,2000,male,35-54 years,383,1163122,32.93,Austria2000,0.836,"196,799,778,883",25922,Boomers,1
1969,Austria,2000,male,25-34 years,149,622975,23.92,Austria2000,0.836,"196,799,778,883",25922,Generation X,1
1970,Austria,2000,female,75+ years,92,394864,23.3,Austria2000,0.836,"196,799,778,883",25922,G.I. Generation,0
1971,Austria,2000,male,15-24 years,106,485710,21.82,Austria2000,0.836,"196,799,778,883",25922,Generation X,1
1972,Austria,2000,female,55-74 years,143,840225,17.02,Austria2000,0.836,"196,799,778,883",25922,Silent,0
1973,Austria,2000,female,35-54 years,132,1149412,11.48,Austria2000,0.836,"196,799,778,883",25922,Boomers,0
1974,Austria,2000,female,15-24 years,27,469025,5.76,Austria2000,0.836,"196,799,778,883",25922,Generation X,0
1975,Austria,2000,female,25-34 years,34,617481,5.51,Austria2000,0.836,"196,799,778,883",25922,Generation X,0
1976,Austria,2000,female,5-14 years,4,461175,0.87,Austria2000,0.836,"196,799,778,883",25922,Millenials,0
1977,Austria,2000,male,5-14 years,4,484798,0.83,Austria2000,0.836,"196,799,778,883",25922,Millenials,1
